id,host_id,listing_url,last_scraped,host_since,first_review,last_review,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,has_availability,instant_bookable,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calendar_updated,calculated_host_listings_count_shared_rooms,host_location,source,neighbourhood_group_cleansed
3092314,129123,https://www.airbnb.com/rooms/3092314,2024-12-23,2010-05-21,2014-06-25,2022-07-30,Michael,within a few hours,90%,74%,t,9,t,t,Pacific Beach,32.8083,-117.25785,Entire bungalow,Entire home/apt,6,2 baths,2.0,2.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Keypad"", ""Carbon monoxide alarm"", ""Heating"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""TV with standard cable"", ""Oven"", ""Dryer"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Cooking basics"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Kitchen"", ""Hot water"", ""Washer"", ""Coffee maker"", ""Self check-in""]",t,f,$225.00,5,1125,5.0,1125.0,0,104,62,0,0,4.79,4.7,4.62,4.9,4.89,4.89,4.61,"STR-05218L, 645110",,0,"San Diego, CA",city scrape,
3924737,20331963,https://www.airbnb.com/rooms/3924737,2024-12-23,2014-08-20,2014-09-01,2024-12-17,Jennifer,within a few hours,90%,81%,t,1,t,t,Loma Portal,32.74367,-117.22288,Entire guesthouse,Entire home/apt,4,1 bath,0.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""HDTV with standard cable"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Refrigerator"", ""Wine glasses"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Pets allowed"", ""Shower gel"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Conditioner"", ""Cooking basics"", ""Bed linens"", ""High chair"", ""Portable fans"", ""Microwave"", ""Free parking on premises"", ""Essentials"", ""Extra pillows and blankets"", ""Backyard"", ""Body soap"", ""Lockbox"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Washer"", ""Clothing storage: dresser"", ""Outdoor dining area"", ""Coffee maker"", ""Self check-in"", ""Freezer""]",t,f,$105.00,30,1125,29.9,1125.0,5,5,196,35,1,4.95,4.99,4.94,4.98,4.99,4.93,4.92,"STR-07238L, 648547",,0,"San Diego, CA",city scrape,
6488434,16396099,https://www.airbnb.com/rooms/6488434,2024-12-23,2014-06-04,2015-07-01,2018-11-02,Jennifer,,,,f,5,t,t,Balboa Park,32.7257,-117.13211,Entire home,Entire home/apt,2,1 bath,1.0,,"[""Wifi"", ""Long term stays allowed"", ""Keypad"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""TV with standard cable"", ""Dryer"", ""Pets allowed"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Bed linens"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Coffee maker"", ""Self check-in""]",t,f,,90,1124,90.0,1124.0,0,14,12,0,0,4.92,4.91,4.91,5.0,4.92,5.0,4.75,Exempt,,0,"San Diego, CA",previous scrape,
6763178,2315442,https://www.airbnb.com/rooms/6763178,2024-12-23,2012-05-07,2015-07-07,2024-11-22,Michael,within an hour,99%,100%,f,10,t,t,Park West,32.726473664741675,-117.16324864934414,Private room in guesthouse,Private room,2,1 private bath,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Keypad"", ""Carbon monoxide alarm"", ""Heating"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ceiling fan"", ""Coffee"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Free parking on premises \u2013 4 spaces"", ""Garden view"", ""Window AC unit"", ""Oven"", ""Pets allowed"", ""Exterior security cameras on property"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Cooking basics"", ""Bed linens"", ""Portable fans"", ""Private patio or balcony"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Outdoor shower"", ""Gas stove"", ""Shared backyard \u2013 Fully fenced"", ""Coffee maker"", ""Self check-in"", ""Laundromat nearby"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,$52.00,1,28,1.0,28.0,19,74,774,67,0,4.7,4.71,4.69,4.91,4.86,4.82,4.69,"STR-07583L, 629315",,0,"San Diego, CA",city scrape,
9214669,47919061,https://www.airbnb.com/rooms/9214669,2024-12-23,2015-11-01,2016-06-23,2022-11-12,Isabel,,,,f,2,t,t,Mira Mesa,32.92508,-117.16555,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Wifi"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Indoor fireplace"", ""Shampoo"", ""Free parking on premises"", ""Breakfast"", ""Essentials"", ""Iron"", ""First aid kit"", ""Host greets you"", ""Kitchen"", ""Hot water"", ""Washer""]",t,f,$80.00,31,1125,31.0,1125.0,30,365,20,0,0,4.95,5.0,4.89,4.95,5.0,5.0,5.0,,,0,"San Diego, CA",city scrape,
12607440,24773444,https://www.airbnb.com/rooms/12607440,2024-12-23,2014-12-12,2016-07-11,2024-02-09,Michael,within an hour,100%,100%,t,1,t,t,Del Mar Heights,32.95533,-117.25218,Entire home,Entire home/apt,6,2 baths,3.0,4.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""TV with standard cable"", ""Oven"", ""Dryer"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Private entrance"", ""Cooking basics"", ""Bed linens"", ""Private patio or balcony"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Lockbox"", ""Iron"", ""Single level home"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Kitchen"", ""Hot water"", ""Washer"", ""Outdoor dining area"", ""Coffee maker"", ""Self check-in""]",t,f,$220.00,31,100,31.0,100.0,17,352,112,1,0,4.88,4.91,4.81,5.0,5.0,4.97,4.79,,,0,"Carlsbad, CA",city scrape,
13275046,23512471,https://www.airbnb.com/rooms/13275046,2024-12-23,2014-11-09,2016-07-06,2024-10-27,Michael,within an hour,100%,96%,f,1,t,t,Mission Bay,32.78542,-117.25395,Entire home,Entire home/apt,10,Half-bath,4.0,5.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""TV with standard cable"", ""Oven"", ""Dryer"", ""Pets allowed"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Private entrance"", ""Cooking basics"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Waterfront"", ""Essentials"", ""Beach access \u2013 Beachfront"", ""Iron"", ""First aid kit"", ""BBQ grill"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Coffee maker""]",t,f,$500.00,2,45,2.0,45.0,24,84,35,11,0,4.63,4.69,4.54,4.66,4.63,5.0,4.69,"STR-02306L, 02306",,0,"San Diego, CA",city scrape,
13493187,21469825,https://www.airbnb.com/rooms/13493187,2024-12-23,2014-09-18,2016-07-04,2023-11-05,Michael,a few days or more,0%,0%,f,1,t,f,Midtown,32.74705,-117.14879,Private room in condo,Private room,2,1 shared bath,1.0,2.0,"[""Wifi"", ""Dishes and silverware"", ""Heating"", ""Refrigerator"", ""Dedicated workspace"", ""TV with standard cable"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""Host greets you"", ""Air conditioning"", ""Coffee maker"", ""Elevator""]",t,f,$99.00,31,1125,31.0,1125.0,29,364,227,0,0,4.95,4.97,4.98,4.93,4.95,4.97,4.91,Exempt,,0,"San Diego, CA",city scrape,
13938286,34070258,https://www.airbnb.com/rooms/13938286,2024-12-23,2015-05-23,2023-04-16,2024-12-13,Marsha,within an hour,100%,100%,t,1,t,t,Serra Mesa,32.8002692,-117.1416639,Entire home,Entire home/apt,10,2.5 baths,4.0,6.0,"[""Free washer \u2013 In building"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""70 inch HDTV with Netflix, Roku"", ""Ceiling fan"", ""Smoke alarm"", ""Sun loungers"", ""Refrigerator"", ""Zline stainless steel double oven"", ""Private hot tub - available all year, open 24 hours"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Outdoor kitchen"", ""Free driveway parking on premises \u2013 1 space"", ""Central heating"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Exterior security cameras on property"", ""Free street parking"", ""Private outdoor pool - available all year, open 24 hours, heated, pool toys, water slide"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Pets allowed"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Fire pit"", ""Board games"", ""Central air conditioning"", ""Bed linens"", ""Portable fans"", ""Private patio or balcony"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Smart lock"", ""Arcade games"", ""Iron"", ""Single level home"", ""Outdoor furniture"", ""Ethernet connection"", ""Kitchen"", ""Hot water"", ""ZLINE gas stove"", ""Private BBQ grill: gas"", ""Books and reading material"", ""Outdoor dining area"", ""Self check-in"", ""Room-darkening shades"", ""Barbecue utensils""]",t,t,$790.00,2,90,2.0,403.8,18,258,80,53,3,4.94,4.91,4.89,5.0,5.0,4.8,4.83,"STR-04261L, 644381",,0,"San Diego, CA",city scrape,
15328373,5564373,https://www.airbnb.com/rooms/15328373,2024-12-23,2013-03-21,2019-05-28,2024-10-20,Michael,within a day,100%,78%,t,5,t,t,La Jolla,32.81451,-117.24816,Entire home,Entire home/apt,6,2 baths,3.0,3.0,"[""Coffee maker: drip coffee maker, french press, Keurig coffee machine, Nespresso"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Dishes and silverware"", ""Keypad"", ""Luggage dropoff allowed"", ""A nice brand conditioner"", ""Free dryer \u2013 In unit"", ""Oven"", ""Dishwasher"", ""Blender"", ""Hot water kettle"", ""Board games"", ""A nice brand body soap"", ""Iron"", ""Single level home"", ""Hot water"", ""Beach view"", ""Room-darkening shades"", ""Coffee"", ""Sun loungers"", ""Private hot tub - available all year, open 24 hours"", ""Indoor fireplace: gas"", ""Shampoo"", ""Private entrance"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""Mini fridge"", ""Microwave"", ""Essentials"", ""Ocean view"", ""Standalone high chair - always at the listing"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Kitchen"", ""Self check-in"", ""Crib - available upon request"", ""Wifi"", ""82 inch HDTV with Amazon Prime Video, Apple TV, HBO Max, Hulu, Netflix, Roku, standard cable"", ""Long term stays allowed"", ""Kenmore gas stove"", ""Ceiling fan"", ""Drying rack for clothing"", ""Wine glasses"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Free street parking"", ""Central air conditioning"", ""Private patio or balcony"", ""Free driveway parking on premises \u2013 2 spaces"", ""Yamaha - download the controller App sound system with Bluetooth and aux"", ""Laundromat nearby"", ""City skyline view"", ""Clothing storage: closet and dresser"", ""Exercise equipment: yoga mat"", ""Toaster"", ""Rice maker"", ""Carbon monoxide alarm"", ""Baby safety gates"", ""Private backyard \u2013 Fully fenced"", ""Bay view"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Central heating"", ""Shower gel"", ""Hair dryer"", ""Hangers"", ""Dining table"", ""Portable fans"", ""Cleaning products"", ""Extra pillows and blankets"", ""First aid kit"", ""Piano"", ""Outdoor furniture"", ""Ethernet connection"", ""Beach essentials"", ""Books and reading material"", ""Outdoor dining area"", ""BBQ grill: gas"", ""Cleaning available during stay"", ""Freezer"", ""Barbecue utensils""]",t,f,$658.00,2,730,3.0,730.0,24,336,45,13,0,4.93,4.96,4.93,4.87,4.91,5.0,4.71,"STR-01268L, 639315",,0,"Incline Village, NV",city scrape,
15916972,10136127,https://www.airbnb.com/rooms/15916972,2024-12-23,2013-11-19,2016-11-26,2024-12-01,Jennifer,within an hour,100%,92%,t,3,t,t,Kensington,32.7669563293457,-117.09880065917967,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,"[""Clothing storage: closet and dresser"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Keypad"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""HDTV with Amazon Prime Video, Apple TV, HBO Max, Hulu, Netflix"", ""Smoke alarm"", ""Coffee"", ""Coffee maker: Keurig coffee machine"", ""Sun loungers"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Central heating"", ""Exterior security cameras on property"", ""Shower gel"", ""2 Mini fridges.  Limited freezer space. refrigerator"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Pets allowed"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Cooking basics"", ""Central air conditioning"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Toaster oven - NOT a full size kitchen oven stainless steel oven"", ""Baking sheet"", ""Kitchen"", ""Hot water"", ""Books and reading material"", ""Induction cooktops (2).  Must use with supplied pots and pans. induction stove"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""BBQ grill: gas"", ""Shared patio or balcony"", ""Self check-in"", ""Laundromat nearby"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,$154.00,2,1125,2.0,1125.0,0,226,141,18,1,4.99,4.99,4.94,4.98,4.99,4.96,4.96,"STR-03157L, 629978",,0,"San Diego, CA",city scrape,
17253958,116267138,https://www.airbnb.com/rooms/17253958,2024-12-23,2017-02-13,2017-02-25,2024-09-05,Michael,within an hour,100%,100%,f,2,t,t,Pacific Beach,32.80093,-117.24911,Entire home,Entire home/apt,4,1 bath,1.0,2.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: wardrobe and dresser"", ""Heating"", ""Private sauna"", ""Private backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Coffee"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Garden view"", ""Small portable electric burners. not built in induction stove"", ""Small refrigerator with small freezer refrigerator"", ""55 inch HDTV with Amazon Prime Video, Chromecast, HBO Max, Netflix, Roku, Apple TV"", ""Shower gel"", ""Bikes"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shared hot tub"", ""Blender"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Iron"", ""Single level home"", ""First aid kit"", ""Outdoor furniture"", ""Baking sheet"", ""Host greets you"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""BBQ grill: gas"", ""Coffee maker"", ""Shared patio or balcony"", ""Freezer"", ""Laundromat nearby"", ""Barbecue utensils""]",t,f,$468.00,2,729,2.0,1125.0,30,89,114,5,0,4.86,4.86,4.79,4.91,4.95,4.95,4.77,"STR-05997L, 646826",,0,"San Diego, CA",city scrape,
17825041,29595625,https://www.airbnb.com/rooms/17825041,2024-12-23,2015-03-18,2022-06-06,2024-11-11,Jennifer,within an hour,100%,100%,t,1,t,f,Serra Mesa,32.80249,-117.12851,Entire home,Entire home/apt,8,2 baths,4.0,5.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Stainless steel oven"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Refrigerator"", ""Stainless steel gas stove"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Central heating"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Indoor fireplace"", ""Game console: Nintendo Wii and Nintendo Wii U"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Fire pit"", ""Board games"", ""Central air conditioning"", ""Bed linens"", ""Mini fridge"", ""55 inch HDTV with Amazon Prime Video, Apple TV, Hulu, Netflix, Roku"", ""Microwave"", ""Private patio or balcony"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Lockbox"", ""Iron"", ""Single level home"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Park view"", ""Baking sheet"", ""Mountain view"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Clothing storage: closet"", ""Desert view"", ""Self check-in"", ""Freezer"", ""Pool table""]",t,t,$564.00,3,1125,3.0,1125.0,24,174,44,10,0,4.98,4.95,4.98,5.0,4.98,4.75,4.77,"STR-00826L, 644042",,0,"San Diego, CA",city scrape,
19828919,35312251,https://www.airbnb.com/rooms/19828919,2024-12-23,2015-06-08,2017-08-10,2024-11-29,Michael,within an hour,100%,98%,f,1,t,t,Mission Bay,32.789818,-117.253589,Entire cottage,Entire home/apt,2,1 bath,1.0,1.0,"[""Resort access"", ""Wifi"", ""Dishes and silverware"", ""Portable air conditioning"", ""Heating"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Hangers"", ""Indoor fireplace"", ""Shampoo"", ""Private entrance"", ""Cooking basics"", ""Fire pit"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Beach access \u2013 Beachfront"", ""Lockbox"", ""Iron"", ""Outdoor furniture"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Coffee maker"", ""Shared patio or balcony"", ""Self check-in"", ""Room-darkening shades""]",t,f,$143.00,3,1125,3.3,1125.0,18,258,275,26,1,4.78,4.78,4.61,4.93,4.98,4.96,4.77,"STR-04462L, 645736",,0,"San Diego, CA",city scrape,
19843019,66259155,https://www.airbnb.com/rooms/19843019,2024-12-23,2016-04-07,2017-07-22,2024-12-21,Michael,within an hour,100%,100%,f,1,t,t,Mission Bay,32.79287,-117.23543,Entire condo,Entire home/apt,4,1 bath,2.0,2.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Keypad"", ""Children\u2019s dinnerware"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Coffee"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Fire extinguisher"", ""Oven"", ""Shower gel"", ""Pocket wifi"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""50 inch TV"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Cooking basics"", ""Board games"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Private patio or balcony"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Iron"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Books and reading material"", ""Coffee maker"", ""Cleaning available during stay"", ""Self check-in"", ""Freezer"", ""Shared beach access"", ""Room-darkening shades""]",t,f,$180.00,2,90,2.0,90.0,16,119,51,1,1,4.84,5.0,4.76,5.0,4.96,4.92,4.8,"STR-10719L, 641332",,0,"San Diego, CA",city scrape,
